facility_code,name,zip,address,longitude,latitude,method,matching_level
A110457,ＭＩＲＡＩ　ＣＬＩＮＩＣ　ＴＯＤＡ,335-0023,埼玉県戸田市本町４－１６－１７　戸田公園メディカルブリッジ２Ｆ,139.67731678,35.80778318,geocoding,
A110344,医療法人　わかくさ会　わかくさこどもクリニック,335-0023,埼玉県戸田市本町５－１２－３６エトワール戸田公園１階,139.67728067,35.80690002,geocoding,
A110124,医療法人　慶承会　公園の街クリニック,335-0023,埼玉県戸田市本町５－１３－１９グランカルム戸田１階Ｂ室,139.67772784,35.80680561,geocoding,
A110482,医療法人社団　ＤＭＨ　キュアステーションイオンモール北戸田クリニック,335-0032,埼玉県戸田市美女木東１－３－１イオンモール北戸田２Ｆ,139.65262682,35.82662994,geocoding,6
A110351,指扇病院附属　笹目クリニック,335-0034,埼玉県戸田市笹目５－２０－１０,139.64266961,35.81696976,geocoding,
A110402,医療法人　有隣会　わかくさ病院,336-0015,埼玉県さいたま市南区太田窪１９７３－５,139.68141772,35.85328843,geocoding,
A110398,阿部内科クリニック,336-0015,埼玉県さいたま市南区太田窪２－１０－２６,139.66863517,35.86077357,geocoding,
A110136,医療法人社団　祐慈会　井上整形外科クリニック,336-0015,埼玉県さいたま市南区太田窪２－１１－２２,139.66749082,35.86078744,geocoding,
A110461,医療法人　心施和顔施会　ほうじゅ南浦和クリニック,336-0017,埼玉県さいたま市南区南浦和１－２５－１－１Ｆ,139.66768287,35.85098862,geocoding,
A110170,医療法人　しのざき脳神経外科・産婦人科クリニック,336-0017,埼玉県さいたま市南区南浦和３－２８－７,139.67419357,35.84743353,geocoding,
A110450,医療法人社団ナイズ　キャップスクリニックまるひろ南浦和店,336-0018,埼玉県さいたま市南区南本町１－７－４－５Ｆ,139.66743587,35.8463808,geocoding,
A110145,医療法人　服部会　服部外科胃腸科医院,336-0021,埼玉県さいたま市南区別所５－６－１２,139.6408852,35.85380153,geocoding,
A110331,武蔵浦和整形外科内科クリニック,336-0021,埼玉県さいたま市南区別所７－２－１－１０１Ａ,139.64937635,35.84714976,geocoding,
A110411,うざわ耳鼻咽喉科クリニック,336-0021,埼玉県さいたま市南区別所７－２－１－１０１Ｃ,139.64937635,35.84714976,geocoding,
A110413,医療法人　仁愛会　ミューズ皮膚科ペインクリニック,336-0021,埼玉県さいたま市南区別所７－２－１－１０２,139.64937635,35.84714976,geocoding,
A110115,医療法人　藤正会　ユニットワンクリニック,336-0025,埼玉県さいたま市南区文蔵３－１１－３ユニット・ワンビル２Ｆ,139.67552716,35.83852899,geocoding,
A110414,医療法人　服部会　服部外科付属メディカルスクエア,336-0031,埼玉県さいたま市南区鹿手袋２－２２－１０,139.63833831,35.85163505,geocoding,
A110114,医療法人博朋会　北濱ライフクリニック,336-0032,埼玉県さいたま市南区四谷２－１－３,139.63535834,35.84370814,geocoding,
A110218,いけがみ内科ファミリークリニック,336-0033,埼玉県さいたま市南区曲本３－６－２,139.63812224,35.83682567,geocoding,
A110242,こんの内科,336-0042,埼玉県さいたま市南区大谷口５６１０,139.69474983,35.8561215,geocoding,
A110382,医療法人社団　青洋会　そら内科クリニック,336-0911,埼玉県さいたま市緑区三室９５０－１,139.67598938,35.88851461,geocoding,
A110361,医療法人　舟田クリニック,336-0926,埼玉県さいたま市緑区東浦和５－１３－２,139.70408197,35.86714249,geocoding,
A110230,医療法人社団ふさの会　しみずクリニックふさ,336-0967,埼玉県さいたま市緑区美園５－４６－７,139.73217608,35.89268985,geocoding,
A110118,医療法人社団　風凛香　つばさクリニック,337-0016,埼玉県さいたま市見沼区大字東門前４３－１,139.66517541,35.93196735,geocoding,
A110432,医療法人社団　優亜会　さぐち医院,337-0041,埼玉県さいたま市見沼区南中丸１０３２－１２,139.65431302,35.91964644,geocoding,
A110200,医療法人社団　笑仁会　和田クリニック,337-0051,埼玉県さいたま市見沼区東大宮３－２－２２,139.63240804,35.95370414,geocoding,
A110320,東大宮内科クリニック,337-0051,埼玉県さいたま市見沼区東大宮５－５３－３,139.64289614,35.95063601,geocoding,
A110381,センチュリーシティ内科クリニック,337-0053,埼玉県さいたま市見沼区大和田町１－１２７５,139.65091873,35.92553728,geocoding,
A110272,ゆり内科クリニック,338-0001,埼玉県さいたま市中央区上落合１－１１－１５　アスク新都心ビル２階,139.62864604,35.89173578,geocoding,
A110431,医療法人社団　彩の風　さいたま中央クリニック,338-0001,埼玉県さいたま市中央区上落合８－３－３２　ホームズさいたま中央店２階,139.62307407,35.89918476,geocoding,
A110485,医療法人社団ナイズ　キャップスクリニック与野,338-0002,埼玉県さいたま市中央区下落合１０２７与野フードセンタービル４Ｆ,139.6361623,35.8855227,geocoding,6
A110357,井原医院,338-0002,埼玉県さいたま市中央区下落合６－１２－２５,139.62903241,35.88232846,geocoding,
A110285,しおや消化器内科クリニック,338-0003,埼玉県さいたま市中央区本町東３－３－３,139.62432719,35.88354213,geocoding,
A110458,きたうらわクリニック,338-0011,埼玉県さいたま市中央区新中里１－１－１０,139.63818202,35.87079661,geocoding,6
A110491,ひまわり往診クリニック,338-0013,埼玉県さいたま市中央区鈴谷２－７９３Ｍｉｏｘ南与野１０２,139.62926352,35.86640241,geocoding,6
A110142,医療法人　川村医院,338-0811,埼玉県さいたま市桜区白鍬３２５－２,139.60392063,35.88033102,geocoding,
A110460,医療法人聖仁会　西部さくらクリニック,338-0824,埼玉県さいたま市桜区上大久保８９０－１,139.6158449,35.87381519,geocoding,
A110298,医療法人　光友会　木村医院,338-0837,埼玉県さいたま市桜区田島５－２４－１,139.62908948,35.84359416,geocoding,
A110434,医療法人社団　桜友会　すこやかファミリークリニック,338-0837,埼玉県さいたま市桜区田島５－２５－３－１Ｆ,139.62807011,35.84394965,geocoding,
A110334,医療法人　伴友会　伴医院,338-0837,埼玉県さいたま市桜区田島９－１２－１２,139.62343154,35.84639926,geocoding,
A110420,医療法人　東州会　フローラ太田小通りクリニック,339-0054,埼玉県さいたま市岩槻区仲町１－１２－２７,139.7011235,35.94733887,geocoding,
A110453,医療法人　慈正会　レインボークリニック,339-0057,埼玉県さいたま市岩槻区本町３－２－５ワッツ東館２階,139.69438244,35.94997725,geocoding,
A110203,岩槻内科胃腸内科,339-0057,埼玉県さいたま市岩槻区本町３－４－１７　２Ｆ,139.69523229,35.95152708,geocoding,
A110141,医療法人社団　誠眞会　まゆみ泌尿器科内科クリニック,339-0067,埼玉県さいたま市岩槻区西町１－１－２６プレミアムタワー１０１,139.69149661,35.95032988,geocoding,6
A110269,牛山医院,339-0067,埼玉県さいたま市岩槻区西町４－２－４,139.68819393,35.95561797,geocoding,
A110324,高橋医院,339-0081,埼玉県さいたま市岩槻区西原１－９,139.68897468,35.9497993,geocoding,
A110119,松原レディースクリニック,340-0011,埼玉県草加市栄町２－１２－５,139.8012849,35.84309065,geocoding,
A110178,水野クリニック,340-0011,埼玉県草加市栄町３－６－６,139.80049322,35.84527366,geocoding,
A110053,内藤クリニック,340-0014,埼玉県草加市住吉１－２－２８,139.80608211,35.82994003,geocoding,
A110278,あさこ小児科内科医院,340-0015,埼玉県草加市高砂２－２－１２,139.80548227,35.82686832,geocoding,
A110195,医療法人　山崎クリニック,340-0016,埼玉県草加市中央２－４－１１,139.80774587,35.82949847,geocoding,
A110312,たかぎ医院,340-0017,埼玉県草加市吉町３－２－４７,139.80599916,35.82013622,geocoding,
A110021,山崎胃腸科・内科クリニック,340-0034,埼玉県草加市氷川町２１２９－２,139.80164643,35.8286457,geocoding,
A110456,医療法人社団ナイズ　キャップスクリニック草加松原,340-0041,埼玉県草加市松原３－３－１ＴＯＢＵ　ｉｃｏｕｒｔ　２Ｆ,139.7927496,35.84179335,geocoding,
A110289,レン・ファミリー・クリニック,340-0054,埼玉県草加市新善町３７３,139.78035901,35.84997483,geocoding,
A110389,医療法人大西会しんえいクリニック,340-0056,埼玉県草加市新栄４－２－５,139.76694055,35.86388631,geocoding,
A110234,医療法人　のうみクリニック,340-0113,埼玉県幸手市幸手５２６４－１,139.7210863,36.0629788,geocoding,
A110052,医療法人　大空こどもクリニック,340-0113,埼玉県幸手市大字幸手１５１－１,139.72926028,36.07130037,geocoding,
A110263,香日向クリニック,340-0163,埼玉県幸手市中川崎７３９－３,139.69895962,36.08409526,geocoding,
A110476,医療法人　藤井クリニック,340-0815,埼玉県八潮市八潮２－２－８,139.83874122,35.81752818,geocoding,6
A110068,医療法人　清水内科クリニック,340-0816,埼玉県八潮市中央１－８－４,139.83827172,35.82076658,geocoding,
A110367,医療法人三愛会　三愛会総合病院,341-0003,埼玉県三郷市彦成２－３４２,139.8512198,35.85309797,geocoding,
A110198,医療法人財団　健和会　みさと健和団地診療所,341-0011,埼玉県三郷市釆女１－７６,139.87227732,35.83014856,geocoding,
A110259,クリニックふれあい早稲田,341-0018,埼玉県三郷市早稲田３－２６－３,139.88921094,35.85360952,geocoding,
A110471,医療法人社団紡想舎　かばのこ小児科,341-0024,埼玉県三郷市三郷１－３－１ＢＬＡＮＤＥ三郷３Ｆ,139.88647556,35.84373577,geocoding,6
A110177,医療法人財団　健和会　みさと健和クリニック,341-0035,埼玉県三郷市鷹野４－５１０－１,139.87966097,35.80023573,geocoding,
A110363,杉浦小児科,341-0038,埼玉県三郷市中央１－３－１,139.87882415,35.82434653,geocoding,
A110181,うつみ内科クリニック,341-0042,埼玉県三郷市谷口５６８－１,139.87158575,35.82838491,geocoding,
A110299,医療法人社団　土屋医院,342-0022,埼玉県吉川市加藤６６４－１,139.88178848,35.88701818,geocoding,
A110199,医療法人社団　埼忠禎会　埼葛クリニック,342-0037,埼玉県吉川市富新田２４５,139.86167361,35.875015,geocoding,
A110291,相羽医院,342-0050,埼玉県吉川市栄町８８８－１,139.8501575,35.88611367,geocoding,
A110368,医療法人社団　桜和会　さくら医院,342-0061,埼玉県吉川市中央三丁目１６－１２,139.85717065,35.88964937,geocoding,
A110423,小島医院,343-0023,埼玉県越谷市東越谷２－６－１,139.79545641,35.89009761,geocoding,
A110448,北越谷そめやクリニック,343-0026,埼玉県越谷市北越谷４－２１－１０,139.77837893,35.90253688,geocoding,
A110208,武重医院,343-0032,埼玉県越谷市袋山１４１８－２Ｎビル２Ｆ,139.77758339,35.92359261,geocoding,
A110025,医療法人社団　松尾医院,343-0033,埼玉県越谷市恩間２８３,139.77074487,35.9267284,geocoding,
A110466,医療法人社団　ＭＹメディカル　ＭＹ内科クリニック　せんげん台,343-0041,埼玉県越谷市千間台西３－２－１２イオンスタイルせんげん台２Ｆ,139.76736709,35.93347108,geocoding,
A110442,医療法人財団明理会　新越谷病院,343-0815,埼玉県越谷市元柳田町６－４５,139.78696601,35.88149584,geocoding,
A110438,医療法人社団ナイズ　キャップスクリニック越谷レイクタウン,343-0828,埼玉県越谷市レイクタウン３－１－１イオンレイクタウンｍｏｒｉ１Ｆ,139.82750672,35.88504363,geocoding,
A110086,医療法人　順齢會　おだやかライフ内科クリニック,343-0828,埼玉県越谷市レイクタウン３－１－１イオンレイクタウンｍｏｒｉ２Ｆ,139.82750672,35.88504363,geocoding,
A110422,蒲生クリニック,343-0843,埼玉県越谷市蒲生茜町１９－６グランディール１Ｆ,139.7915355,35.86627871,geocoding,
A110045,医療法人社団げんき会　あゆみクリニック,344-0023,埼玉県春日部市大枝４００－４,139.77532469,35.94008952,geocoding,
A110102,ファミリークリニックまの,344-0024,埼玉県春日部市千間１－５９－５,139.76640875,35.93576772,geocoding,
A110066,渡辺クリニック,344-0046,埼玉県春日部市上蛭田１２８,139.72435098,35.96768601,geocoding,
